"","business_id","stars"
"487186","nDT0T3yW6G89vzdx4p_P4A",4
"487286","SbWqeztXrCTsYMsf6KGYvg",5
"487312","tZB8K6RP7BPou0X2tZ-hDg",1
"487632","ff-gd07sG0Y_4i67LqORSA",2
"487699","7U73RqIg6JA0WThxWUV3uA",5
"487833","kVXyz0mYd7NaGuGdM_VMeQ",4
"487898","xULATz2siGXOPia614mg2A",4
"487915","X4CRPHvv-33kjxVJISZpUg",1
"487984","rLJsrXyY61bouCfH58PKIA",1
"488016","kVXyz0mYd7NaGuGdM_VMeQ",4
"488122","ZM-ljL_Y6bR4qEYsGHws5A",5
"488124","VGKq16vCdPPHMoryy6XTHg",4
"488160","zG3GJiIrF01bwgP0tQdkZg",3
"488163","VGKq16vCdPPHMoryy6XTHg",5
"488184","jgh9iT5k7JxkeK9gu4VJAw",4
"488238","xULATz2siGXOPia614mg2A",3
"488327","OZhRvcJ8WjnvRaRQVirD6w",3
"488372","bvTyaYHXupi1c5mbs65RyQ",1
"488424","X4CRPHvv-33kjxVJISZpUg",4
"488479","rLJsrXyY61bouCfH58PKIA",1
"488488","NyGlEmuYcpZSKfk6IwJeSw",4
"488528","zG3GJiIrF01bwgP0tQdkZg",4
"488534","VGKq16vCdPPHMoryy6XTHg",5
"488585","dFywNDTZ1AnxhaEqxlA5Ug",3
"488641","VGKq16vCdPPHMoryy6XTHg",5
"488662","xULATz2siGXOPia614mg2A",4
"488676","xULATz2siGXOPia614mg2A",1
"488689","cDpUshHyJHDEc19TSTulJw",5
"488699","X4CRPHvv-33kjxVJISZpUg",3
"488720","d0_yLkH7u16tlcvvU-zIxw",5
"488727","X4CRPHvv-33kjxVJISZpUg",4
"488731","xULATz2siGXOPia614mg2A",2
"488792","NyGlEmuYcpZSKfk6IwJeSw",2
"488814","xULATz2siGXOPia614mg2A",1
"488815","6Qpo9mVLl60gu-ajJvcBLQ",2
"488828","ubVWVTrw4zvsqnaW22-BMw",3
"488830","xULATz2siGXOPia614mg2A",4
"488885","X4CRPHvv-33kjxVJISZpUg",2
"488893","xULATz2siGXOPia614mg2A",2
"488921","kVXyz0mYd7NaGuGdM_VMeQ",5
"488931","hKfuDwUbWJWdQWmXS_g9PA",1
"488953","zG3GJiIrF01bwgP0tQdkZg",5
"489033","rLJsrXyY61bouCfH58PKIA",2
"489046","VGKq16vCdPPHMoryy6XTHg",1
"489126","WghhtS-tqDWMh_W2O13CYA",2
"489136","tQaIWc9qeiB1IU163LKlAw",5
"489152","xULATz2siGXOPia614mg2A",1
"489165","74wRr6PP6lbaL1YzUcYGAA",3
"489229","WghhtS-tqDWMh_W2O13CYA",3
"489265","6PUprRU5wMDcFw0pU6Ejvg",5
"489267","xULATz2siGXOPia614mg2A",4
"489349","hKfuDwUbWJWdQWmXS_g9PA",3
"489410","NyGlEmuYcpZSKfk6IwJeSw",4
"489413","IcrFc5IwCcKyGbVmgWjVjg",1
"489452","VGKq16vCdPPHMoryy6XTHg",3
"489518","rLJsrXyY61bouCfH58PKIA",1
"489535","xULATz2siGXOPia614mg2A",5
"489544","VGKq16vCdPPHMoryy6XTHg",2
"489596","VGKq16vCdPPHMoryy6XTHg",5
"489618","NyGlEmuYcpZSKfk6IwJeSw",4
"489625","_qyMW3Pme2F--1Q2U0WKWg",2
"489631","NyGlEmuYcpZSKfk6IwJeSw",3
"489673","kVXyz0mYd7NaGuGdM_VMeQ",5
"489685","kVXyz0mYd7NaGuGdM_VMeQ",5
"489778","VGKq16vCdPPHMoryy6XTHg",4
"489838","cGQKUOAZm_VHcQOJWbatog",1
"489898","xULATz2siGXOPia614mg2A",1
"489918","VGKq16vCdPPHMoryy6XTHg",3
"489988","74wRr6PP6lbaL1YzUcYGAA",2
"490030","d0_yLkH7u16tlcvvU-zIxw",1
"490080","zkW7OAv8Cnb-3SxEBOubTQ",3
"490108","NyGlEmuYcpZSKfk6IwJeSw",3
"490125","zG3GJiIrF01bwgP0tQdkZg",1
"490131","tQaIWc9qeiB1IU163LKlAw",3
"490175","bvTyaYHXupi1c5mbs65RyQ",5
"490200","xULATz2siGXOPia614mg2A",4
"490374","cGQKUOAZm_VHcQOJWbatog",4
"490510","WghhtS-tqDWMh_W2O13CYA",1
"490567","xULATz2siGXOPia614mg2A",3
"490575","74wRr6PP6lbaL1YzUcYGAA",2
"490651","zG3GJiIrF01bwgP0tQdkZg",4
"490678","VGKq16vCdPPHMoryy6XTHg",5
"490682","cGQKUOAZm_VHcQOJWbatog",4
"490729","NyGlEmuYcpZSKfk6IwJeSw",2
"490758","asAHqgKQtCWiBbC3XriSIQ",5
"490768","ubVWVTrw4zvsqnaW22-BMw",4
"490773","p9rvoRXzEf7Y2nTaqnotxw",1
"490874","xULATz2siGXOPia614mg2A",1
"490897","NyGlEmuYcpZSKfk6IwJeSw",4
"491016","F8ZTmT9pGiSF2jx9FZDjdQ",4
"491059","xULATz2siGXOPia614mg2A",2
"491082","X4CRPHvv-33kjxVJISZpUg",1
"491091","OZhRvcJ8WjnvRaRQVirD6w",1
"491117","xULATz2siGXOPia614mg2A",2
"491122","6Qpo9mVLl60gu-ajJvcBLQ",5
"491204","xULATz2siGXOPia614mg2A",1
"491214","cGQKUOAZm_VHcQOJWbatog",3
"491338","NyGlEmuYcpZSKfk6IwJeSw",4
"491348","tQaIWc9qeiB1IU163LKlAw",1
"491388","VGKq16vCdPPHMoryy6XTHg",5
"491399","bvTyaYHXupi1c5mbs65RyQ",1
"491411","tQaIWc9qeiB1IU163LKlAw",4
"491431","nQ9603jcJ_Nk9WBxvSFH_Q",4
"491445","kVXyz0mYd7NaGuGdM_VMeQ",3
"491496","kVXyz0mYd7NaGuGdM_VMeQ",4
"491505","VGKq16vCdPPHMoryy6XTHg",5
"491590","rLJsrXyY61bouCfH58PKIA",5
"491617","xULATz2siGXOPia614mg2A",2
"491652","xULATz2siGXOPia614mg2A",4
"491664","WghhtS-tqDWMh_W2O13CYA",4
"491704","cGQKUOAZm_VHcQOJWbatog",4
"491714","RwwV2LrIbdquFw6SN-l27Q",1
"491732","cGQKUOAZm_VHcQOJWbatog",4
"491743","jgh9iT5k7JxkeK9gu4VJAw",4
"491776","dFywNDTZ1AnxhaEqxlA5Ug",5
"491806","dFywNDTZ1AnxhaEqxlA5Ug",5
"491807","bvTyaYHXupi1c5mbs65RyQ",2
"491811","cGQKUOAZm_VHcQOJWbatog",5
"491864","VGKq16vCdPPHMoryy6XTHg",4
"491895","kVXyz0mYd7NaGuGdM_VMeQ",4
"491930","X4CRPHvv-33kjxVJISZpUg",1
"491936","cGQKUOAZm_VHcQOJWbatog",5
"491937","LRLc0c1pQwa9VSG7EpZRtg",3
"491972","xULATz2siGXOPia614mg2A",2
"491977","cGQKUOAZm_VHcQOJWbatog",1
"491993","cGQKUOAZm_VHcQOJWbatog",5
"492041","cGQKUOAZm_VHcQOJWbatog",5
"492102","CuIPocteo1F3LEn1OqUoHg",5
"492138","bvTyaYHXupi1c5mbs65RyQ",5
"492172","CxV9DJCxc04_xkDRSrfgFA",1
"492192","VGKq16vCdPPHMoryy6XTHg",1
"492197","WghhtS-tqDWMh_W2O13CYA",1
"492202","CuIPocteo1F3LEn1OqUoHg",5
"492240","X4CRPHvv-33kjxVJISZpUg",1
"492273","F8ZTmT9pGiSF2jx9FZDjdQ",5
"492315","VGKq16vCdPPHMoryy6XTHg",3
"492344","RwwV2LrIbdquFw6SN-l27Q",5
"492353","xULATz2siGXOPia614mg2A",2
"492391","QQSlx-l_cfwkVrNwjV_HgQ",4
"492419","e_W6Q-qOHcUR5ZKrwvC2qw",1
"492553","CuIPocteo1F3LEn1OqUoHg",5
"492588","NyGlEmuYcpZSKfk6IwJeSw",4
"492683","VGKq16vCdPPHMoryy6XTHg",5
"492734","hKfuDwUbWJWdQWmXS_g9PA",5
"492798","NyGlEmuYcpZSKfk6IwJeSw",4
"492804","F8ZTmT9pGiSF2jx9FZDjdQ",5
"492952","QQSlx-l_cfwkVrNwjV_HgQ",5
"492959","uA9tzuzID3t5yZ8rhZ1bQw",5
"493011","xULATz2siGXOPia614mg2A",5
"493064","NyGlEmuYcpZSKfk6IwJeSw",3
"493069","NyGlEmuYcpZSKfk6IwJeSw",4
"493092","CxV9DJCxc04_xkDRSrfgFA",1
"493096","jgh9iT5k7JxkeK9gu4VJAw",4
"493124","74wRr6PP6lbaL1YzUcYGAA",3
"493145","xULATz2siGXOPia614mg2A",3
"493186","xULATz2siGXOPia614mg2A",4
"493193","NyGlEmuYcpZSKfk6IwJeSw",3
"493254","CuIPocteo1F3LEn1OqUoHg",5
"493267","hKfuDwUbWJWdQWmXS_g9PA",4
"493355","xULATz2siGXOPia614mg2A",1
"493452","xULATz2siGXOPia614mg2A",1
"493477","NyGlEmuYcpZSKfk6IwJeSw",5
"493513","NyGlEmuYcpZSKfk6IwJeSw",3
"493566","kVXyz0mYd7NaGuGdM_VMeQ",5
"493599","xULATz2siGXOPia614mg2A",4
"493652","NyGlEmuYcpZSKfk6IwJeSw",5
"493682","ubVWVTrw4zvsqnaW22-BMw",4
"493727","F8ZTmT9pGiSF2jx9FZDjdQ",5
"493779","NyGlEmuYcpZSKfk6IwJeSw",5
"493812","jgh9iT5k7JxkeK9gu4VJAw",4
"493830","zG3GJiIrF01bwgP0tQdkZg",3
"493938","QQSlx-l_cfwkVrNwjV_HgQ",4
"493969","kVXyz0mYd7NaGuGdM_VMeQ",4
"494038","cGQKUOAZm_VHcQOJWbatog",2
"494043","VGKq16vCdPPHMoryy6XTHg",2
"494054","VGKq16vCdPPHMoryy6XTHg",5
"494077","NyGlEmuYcpZSKfk6IwJeSw",5
"494084","QQSlx-l_cfwkVrNwjV_HgQ",4
"494105","X4CRPHvv-33kjxVJISZpUg",1
"494124","bvTyaYHXupi1c5mbs65RyQ",4
"494237","xULATz2siGXOPia614mg2A",4
"494311","xULATz2siGXOPia614mg2A",1
"494329","xULATz2siGXOPia614mg2A",4
"494344","xULATz2siGXOPia614mg2A",3
"494358","xULATz2siGXOPia614mg2A",2
"494367","p9rvoRXzEf7Y2nTaqnotxw",5
"494370","bvTyaYHXupi1c5mbs65RyQ",1
"494373","xULATz2siGXOPia614mg2A",3
"494421","zG3GJiIrF01bwgP0tQdkZg",5
"494471","e_W6Q-qOHcUR5ZKrwvC2qw",3
"494473","xULATz2siGXOPia614mg2A",5
"494480","xULATz2siGXOPia614mg2A",5
"494671","VGKq16vCdPPHMoryy6XTHg",4
"494758","NyGlEmuYcpZSKfk6IwJeSw",3
"494810","xULATz2siGXOPia614mg2A",2
"494858","VGKq16vCdPPHMoryy6XTHg",3
"494905","xULATz2siGXOPia614mg2A",3
"494947","rLJsrXyY61bouCfH58PKIA",4
"495023","kVXyz0mYd7NaGuGdM_VMeQ",4
"495110","zkW7OAv8Cnb-3SxEBOubTQ",4
"495235","dFywNDTZ1AnxhaEqxlA5Ug",4
"495310","asAHqgKQtCWiBbC3XriSIQ",1
"495448","NyGlEmuYcpZSKfk6IwJeSw",3
"495469","xULATz2siGXOPia614mg2A",2
"495481","kVXyz0mYd7NaGuGdM_VMeQ",5
"495485","xULATz2siGXOPia614mg2A",4
"495528","F8ZTmT9pGiSF2jx9FZDjdQ",4
"495619","xULATz2siGXOPia614mg2A",1
"495659","6Qpo9mVLl60gu-ajJvcBLQ",5
"495724","cGQKUOAZm_VHcQOJWbatog",1
"495772","VGKq16vCdPPHMoryy6XTHg",5
"495781","xULATz2siGXOPia614mg2A",2
"495837","X4CRPHvv-33kjxVJISZpUg",2
"495845","QQSlx-l_cfwkVrNwjV_HgQ",4
"495918","jgh9iT5k7JxkeK9gu4VJAw",4
"495986","LRLc0c1pQwa9VSG7EpZRtg",4
"495996","xULATz2siGXOPia614mg2A",3
"496004","5It12biyGxe2Dz6kkf7wGQ",5
"496050","NyGlEmuYcpZSKfk6IwJeSw",5
"496062","F8ZTmT9pGiSF2jx9FZDjdQ",4
"496065","cGQKUOAZm_VHcQOJWbatog",5
"496107","xULATz2siGXOPia614mg2A",4
"496112","xULATz2siGXOPia614mg2A",1
"496141","e_W6Q-qOHcUR5ZKrwvC2qw",4
"496205","WghhtS-tqDWMh_W2O13CYA",4
"496240","xULATz2siGXOPia614mg2A",4
"496277","VGKq16vCdPPHMoryy6XTHg",4
"496279","nQ9603jcJ_Nk9WBxvSFH_Q",5
"496288","Jo5wAt5LYqPKYU1-D7-pfw",4
"496317","VGKq16vCdPPHMoryy6XTHg",3
"496383","zkW7OAv8Cnb-3SxEBOubTQ",3
"496384","kVXyz0mYd7NaGuGdM_VMeQ",5
"496419","xULATz2siGXOPia614mg2A",1
"496425","cGQKUOAZm_VHcQOJWbatog",4
"496468","jgh9iT5k7JxkeK9gu4VJAw",5
"496492","dFywNDTZ1AnxhaEqxlA5Ug",4
"496504","tRrMljYqr48OjWoHDDkSoQ",3
"496576","xULATz2siGXOPia614mg2A",1
"496581","zkW7OAv8Cnb-3SxEBOubTQ",4
"496602","NyGlEmuYcpZSKfk6IwJeSw",4
"496607","zkW7OAv8Cnb-3SxEBOubTQ",5
"496612","F8ZTmT9pGiSF2jx9FZDjdQ",5
"496666","cGQKUOAZm_VHcQOJWbatog",4
"496722","NyGlEmuYcpZSKfk6IwJeSw",5
"496741","xULATz2siGXOPia614mg2A",2
"496755","p9rvoRXzEf7Y2nTaqnotxw",3
"496809","VGKq16vCdPPHMoryy6XTHg",5
"496828","jgh9iT5k7JxkeK9gu4VJAw",2
"496845","CxV9DJCxc04_xkDRSrfgFA",4
"496863","VGKq16vCdPPHMoryy6XTHg",4
"496907","ubVWVTrw4zvsqnaW22-BMw",5
"496978","xULATz2siGXOPia614mg2A",4
"497047","zG3GJiIrF01bwgP0tQdkZg",4
"497129","6Qpo9mVLl60gu-ajJvcBLQ",5
"497190","cGQKUOAZm_VHcQOJWbatog",3
"497209","NyGlEmuYcpZSKfk6IwJeSw",4
"497274","e_W6Q-qOHcUR5ZKrwvC2qw",1
"497286","NyGlEmuYcpZSKfk6IwJeSw",4
"497298","Jo5wAt5LYqPKYU1-D7-pfw",2
"497403","VGKq16vCdPPHMoryy6XTHg",5
"497424","xULATz2siGXOPia614mg2A",2
"497437","cGQKUOAZm_VHcQOJWbatog",5
"497457","zG3GJiIrF01bwgP0tQdkZg",2
"497479","NyGlEmuYcpZSKfk6IwJeSw",4
"497564","hKfuDwUbWJWdQWmXS_g9PA",3
"497718","NyGlEmuYcpZSKfk6IwJeSw",5
"497740","NyGlEmuYcpZSKfk6IwJeSw",4
"497937","cGQKUOAZm_VHcQOJWbatog",3
"497953","xULATz2siGXOPia614mg2A",1
"497964","cGQKUOAZm_VHcQOJWbatog",1
"498001","VGKq16vCdPPHMoryy6XTHg",4
"498048","VGKq16vCdPPHMoryy6XTHg",5
"498092","NyGlEmuYcpZSKfk6IwJeSw",5
"498129","xULATz2siGXOPia614mg2A",1
"498150","OZhRvcJ8WjnvRaRQVirD6w",1
"498175","kVXyz0mYd7NaGuGdM_VMeQ",4
"498189","kVXyz0mYd7NaGuGdM_VMeQ",3
"498205","d0_yLkH7u16tlcvvU-zIxw",3
"498246","NyGlEmuYcpZSKfk6IwJeSw",4
"498277","X4CRPHvv-33kjxVJISZpUg",3
"498327","VGKq16vCdPPHMoryy6XTHg",5
"498362","5It12biyGxe2Dz6kkf7wGQ",5
"498372","VGKq16vCdPPHMoryy6XTHg",2
"498403","xULATz2siGXOPia614mg2A",3
"498453","NyGlEmuYcpZSKfk6IwJeSw",5
"498469","nQ9603jcJ_Nk9WBxvSFH_Q",3
"498520","NyGlEmuYcpZSKfk6IwJeSw",5
"498524","zG3GJiIrF01bwgP0tQdkZg",4
"498570","VGKq16vCdPPHMoryy6XTHg",3
"498715","CuIPocteo1F3LEn1OqUoHg",2
"498718","asAHqgKQtCWiBbC3XriSIQ",5
"498771","CuIPocteo1F3LEn1OqUoHg",5
"498817","NyGlEmuYcpZSKfk6IwJeSw",2
"498829","cGQKUOAZm_VHcQOJWbatog",5
"498858","p9rvoRXzEf7Y2nTaqnotxw",5
"498889","VGKq16vCdPPHMoryy6XTHg",5
"498927","VGKq16vCdPPHMoryy6XTHg",4
"498933","X4CRPHvv-33kjxVJISZpUg",1
"498990","RwwV2LrIbdquFw6SN-l27Q",3
"499014","xULATz2siGXOPia614mg2A",1
"499017","74wRr6PP6lbaL1YzUcYGAA",3
"499035","p9rvoRXzEf7Y2nTaqnotxw",5
"499045","cGQKUOAZm_VHcQOJWbatog",2
"499143","rLJsrXyY61bouCfH58PKIA",2
"499146","cGQKUOAZm_VHcQOJWbatog",1
"499156","NyGlEmuYcpZSKfk6IwJeSw",5
"499261","VGKq16vCdPPHMoryy6XTHg",3
"499281","xULATz2siGXOPia614mg2A",5
"499356","bvTyaYHXupi1c5mbs65RyQ",4
"499462","74wRr6PP6lbaL1YzUcYGAA",5
"499474","p9rvoRXzEf7Y2nTaqnotxw",5
"499546","F8ZTmT9pGiSF2jx9FZDjdQ",5
"499573","NyGlEmuYcpZSKfk6IwJeSw",5
"499712","NyGlEmuYcpZSKfk6IwJeSw",4
"499714","cGQKUOAZm_VHcQOJWbatog",4
"499728","xULATz2siGXOPia614mg2A",4
"499799","VGKq16vCdPPHMoryy6XTHg",2
"499817","NyGlEmuYcpZSKfk6IwJeSw",4
"499819","VGKq16vCdPPHMoryy6XTHg",3
"499870","X4CRPHvv-33kjxVJISZpUg",2
"499873","cGQKUOAZm_VHcQOJWbatog",2
"499907","cGQKUOAZm_VHcQOJWbatog",5
"499910","F8ZTmT9pGiSF2jx9FZDjdQ",5
"499914","xULATz2siGXOPia614mg2A",1
"500002","cGQKUOAZm_VHcQOJWbatog",3
"500058","qx-d5K0fugvnrW5AYcTqlw",3
"500210","asAHqgKQtCWiBbC3XriSIQ",5
"500243","xULATz2siGXOPia614mg2A",2
"500257","xULATz2siGXOPia614mg2A",1
"500303","hKfuDwUbWJWdQWmXS_g9PA",2
"500307","X4CRPHvv-33kjxVJISZpUg",3
"500340","xULATz2siGXOPia614mg2A",2
"500365","rLJsrXyY61bouCfH58PKIA",1
"500395","cGQKUOAZm_VHcQOJWbatog",5
"500397","bvTyaYHXupi1c5mbs65RyQ",1
"500462","cGQKUOAZm_VHcQOJWbatog",4
"500494","VGKq16vCdPPHMoryy6XTHg",4
"500590","X4CRPHvv-33kjxVJISZpUg",4
"500591","cGQKUOAZm_VHcQOJWbatog",3
"500724","NyGlEmuYcpZSKfk6IwJeSw",5
"500737","cGQKUOAZm_VHcQOJWbatog",1
"500750","xULATz2siGXOPia614mg2A",4
"500929","NyGlEmuYcpZSKfk6IwJeSw",3
"500933","VGKq16vCdPPHMoryy6XTHg",3
"500965","X4CRPHvv-33kjxVJISZpUg",1
"500987","VGKq16vCdPPHMoryy6XTHg",4
"500992","74wRr6PP6lbaL1YzUcYGAA",4
"501014","VGKq16vCdPPHMoryy6XTHg",5
"501065","LRLc0c1pQwa9VSG7EpZRtg",5
"501072","WghhtS-tqDWMh_W2O13CYA",2
"501074","LRLc0c1pQwa9VSG7EpZRtg",4
"501144","cGQKUOAZm_VHcQOJWbatog",4
"501164","kVXyz0mYd7NaGuGdM_VMeQ",5
"501209","NyGlEmuYcpZSKfk6IwJeSw",3
"501257","VGKq16vCdPPHMoryy6XTHg",5
"501300","xULATz2siGXOPia614mg2A",2
"501417","WghhtS-tqDWMh_W2O13CYA",1
"501424","fy5ZE8oCtEw5Jiu-HjTE_A",3
"501447","uA9tzuzID3t5yZ8rhZ1bQw",4
"501452","xULATz2siGXOPia614mg2A",4
"501519","VGKq16vCdPPHMoryy6XTHg",5
"501648","Jo5wAt5LYqPKYU1-D7-pfw",4
"501694","tRrMljYqr48OjWoHDDkSoQ",3
"501756","cDpUshHyJHDEc19TSTulJw",4
"501760","WghhtS-tqDWMh_W2O13CYA",2
"501833","xULATz2siGXOPia614mg2A",2
"501889","ubVWVTrw4zvsqnaW22-BMw",3
"501902","uA9tzuzID3t5yZ8rhZ1bQw",5
"501913","X4CRPHvv-33kjxVJISZpUg",2
"501916","kVXyz0mYd7NaGuGdM_VMeQ",4
"501927","xULATz2siGXOPia614mg2A",4
"501960","NyGlEmuYcpZSKfk6IwJeSw",4
"501967","NyGlEmuYcpZSKfk6IwJeSw",3
"501975","WghhtS-tqDWMh_W2O13CYA",2
"502024","X4CRPHvv-33kjxVJISZpUg",1
"502166","F8ZTmT9pGiSF2jx9FZDjdQ",4
"502213","QQSlx-l_cfwkVrNwjV_HgQ",4
"502242","rLJsrXyY61bouCfH58PKIA",3
"502260","cGQKUOAZm_VHcQOJWbatog",3
"502332","cGQKUOAZm_VHcQOJWbatog",2
"502342","kVXyz0mYd7NaGuGdM_VMeQ",5
"502369","xULATz2siGXOPia614mg2A",2
"502480","jgh9iT5k7JxkeK9gu4VJAw",1
"502482","VGKq16vCdPPHMoryy6XTHg",4
"502486","xULATz2siGXOPia614mg2A",2
"502575","dFywNDTZ1AnxhaEqxlA5Ug",4
"502582","NyGlEmuYcpZSKfk6IwJeSw",5
"502590","VGKq16vCdPPHMoryy6XTHg",4
"502623","F8ZTmT9pGiSF2jx9FZDjdQ",4
"502628","NyGlEmuYcpZSKfk6IwJeSw",5
"502694","LRLc0c1pQwa9VSG7EpZRtg",3
"502848","asAHqgKQtCWiBbC3XriSIQ",4
"502855","xULATz2siGXOPia614mg2A",3
"502871","xULATz2siGXOPia614mg2A",5
"502889","6Qpo9mVLl60gu-ajJvcBLQ",1
"502897","xULATz2siGXOPia614mg2A",4
"502935","xULATz2siGXOPia614mg2A",2
"502941","kVXyz0mYd7NaGuGdM_VMeQ",3
"502994","X4CRPHvv-33kjxVJISZpUg",1
"502996","xULATz2siGXOPia614mg2A",3
"503009","VGKq16vCdPPHMoryy6XTHg",4
"503071","xULATz2siGXOPia614mg2A",1
"503107","VGKq16vCdPPHMoryy6XTHg",4
"503129","asAHqgKQtCWiBbC3XriSIQ",4
"503149","NyGlEmuYcpZSKfk6IwJeSw",5
"503167","zG3GJiIrF01bwgP0tQdkZg",4
"503213","nQ9603jcJ_Nk9WBxvSFH_Q",1
"503237","xULATz2siGXOPia614mg2A",4
"503252","xULATz2siGXOPia614mg2A",4
"503258","5It12biyGxe2Dz6kkf7wGQ",5
"503261","VGKq16vCdPPHMoryy6XTHg",5
"503274","xULATz2siGXOPia614mg2A",2
"503305","xULATz2siGXOPia614mg2A",2
"503307","VGKq16vCdPPHMoryy6XTHg",5
"503309","xULATz2siGXOPia614mg2A",4
"503353","xULATz2siGXOPia614mg2A",4
"503365","zG3GJiIrF01bwgP0tQdkZg",4
"503406","xULATz2siGXOPia614mg2A",4
"503423","WghhtS-tqDWMh_W2O13CYA",2
"503570","QQSlx-l_cfwkVrNwjV_HgQ",2
"503574","xULATz2siGXOPia614mg2A",3
"503576","rLJsrXyY61bouCfH58PKIA",4
"503579","CuIPocteo1F3LEn1OqUoHg",4
"503626","VGKq16vCdPPHMoryy6XTHg",5
"503679","5It12biyGxe2Dz6kkf7wGQ",5
"503691","X4CRPHvv-33kjxVJISZpUg",1
"503700","rLJsrXyY61bouCfH58PKIA",1
"503709","X4CRPHvv-33kjxVJISZpUg",1
"503777","kVXyz0mYd7NaGuGdM_VMeQ",5
"503813","p9rvoRXzEf7Y2nTaqnotxw",5
"504027","jgh9iT5k7JxkeK9gu4VJAw",5
"504043","jgh9iT5k7JxkeK9gu4VJAw",4
"504074","cGQKUOAZm_VHcQOJWbatog",1
"504147","VGKq16vCdPPHMoryy6XTHg",4
"504180","asAHqgKQtCWiBbC3XriSIQ",4
"504193","zG3GJiIrF01bwgP0tQdkZg",5
"504206","QQSlx-l_cfwkVrNwjV_HgQ",1
"504293","kVXyz0mYd7NaGuGdM_VMeQ",5
"504332","VGKq16vCdPPHMoryy6XTHg",3
"504462","NyGlEmuYcpZSKfk6IwJeSw",3
"504545","xULATz2siGXOPia614mg2A",5
"504659","xULATz2siGXOPia614mg2A",5
"504696","VGKq16vCdPPHMoryy6XTHg",3
"504709","tQaIWc9qeiB1IU163LKlAw",5
"504724","OZhRvcJ8WjnvRaRQVirD6w",5
"505045","uA9tzuzID3t5yZ8rhZ1bQw",1
"505128","NyGlEmuYcpZSKfk6IwJeSw",3
"505160","xULATz2siGXOPia614mg2A",3
"505256","zG3GJiIrF01bwgP0tQdkZg",4
"505271","xULATz2siGXOPia614mg2A",3
"505286","NyGlEmuYcpZSKfk6IwJeSw",4
"505293","xULATz2siGXOPia614mg2A",4
"505296","kVXyz0mYd7NaGuGdM_VMeQ",5
"505323","cGQKUOAZm_VHcQOJWbatog",1
"505353","xULATz2siGXOPia614mg2A",1
"505356","6Qpo9mVLl60gu-ajJvcBLQ",4
"505401","VGKq16vCdPPHMoryy6XTHg",2
"505440","RwwV2LrIbdquFw6SN-l27Q",4
"505457","xULATz2siGXOPia614mg2A",2
"505497","hKfuDwUbWJWdQWmXS_g9PA",5
"505522","asAHqgKQtCWiBbC3XriSIQ",3
"505538","bvTyaYHXupi1c5mbs65RyQ",1
"505541","dFywNDTZ1AnxhaEqxlA5Ug",5
"505568","2pmOI_mrn1ZWB88IeiOMkA",2
"505602","p9rvoRXzEf7Y2nTaqnotxw",4
"505618","xULATz2siGXOPia614mg2A",2
"505728","QQSlx-l_cfwkVrNwjV_HgQ",4
"505735","kVXyz0mYd7NaGuGdM_VMeQ",4
"505750","dFywNDTZ1AnxhaEqxlA5Ug",5
"505760","CuIPocteo1F3LEn1OqUoHg",5
"505767","74wRr6PP6lbaL1YzUcYGAA",5
"505796","zG3GJiIrF01bwgP0tQdkZg",4
"505839","zkW7OAv8Cnb-3SxEBOubTQ",5
"505858","NyGlEmuYcpZSKfk6IwJeSw",4
"505891","zG3GJiIrF01bwgP0tQdkZg",3
"505902","jgh9iT5k7JxkeK9gu4VJAw",2
"505917","CuIPocteo1F3LEn1OqUoHg",1
"505934","cGQKUOAZm_VHcQOJWbatog",4
"505936","rLJsrXyY61bouCfH58PKIA",4
"505969","NyGlEmuYcpZSKfk6IwJeSw",5
"506114","74wRr6PP6lbaL1YzUcYGAA",3
"506136","ZM-ljL_Y6bR4qEYsGHws5A",5
"506151","xULATz2siGXOPia614mg2A",5
"506161","cGQKUOAZm_VHcQOJWbatog",5
"506166","ubVWVTrw4zvsqnaW22-BMw",5
"506168","cGQKUOAZm_VHcQOJWbatog",1
"506204","xULATz2siGXOPia614mg2A",1
"506314","74wRr6PP6lbaL1YzUcYGAA",4
"506329","jgh9iT5k7JxkeK9gu4VJAw",1
"506332","QQSlx-l_cfwkVrNwjV_HgQ",1
"506356","WghhtS-tqDWMh_W2O13CYA",2
"506363","6Qpo9mVLl60gu-ajJvcBLQ",3
"506364","X4CRPHvv-33kjxVJISZpUg",2
"506379","d0_yLkH7u16tlcvvU-zIxw",4
"506382","VGKq16vCdPPHMoryy6XTHg",4
"506406","xULATz2siGXOPia614mg2A",3
"506408","VGKq16vCdPPHMoryy6XTHg",5
"506419","QQSlx-l_cfwkVrNwjV_HgQ",3
"506440","F8ZTmT9pGiSF2jx9FZDjdQ",5
"506494","NyGlEmuYcpZSKfk6IwJeSw",5
"506510","X4CRPHvv-33kjxVJISZpUg",1
"506531","zG3GJiIrF01bwgP0tQdkZg",1
"506582","xULATz2siGXOPia614mg2A",3
"506593","xULATz2siGXOPia614mg2A",5
"506626","X4CRPHvv-33kjxVJISZpUg",1
"506660","dFywNDTZ1AnxhaEqxlA5Ug",5
"506669","VGKq16vCdPPHMoryy6XTHg",2
"506677","xULATz2siGXOPia614mg2A",3
"506795","dFywNDTZ1AnxhaEqxlA5Ug",3
"506798","xULATz2siGXOPia614mg2A",4
"506849","VGKq16vCdPPHMoryy6XTHg",2
"506929","cGQKUOAZm_VHcQOJWbatog",4
"506962","ubVWVTrw4zvsqnaW22-BMw",5
