"","sweet","spicy","bitter","salty","bland","sour","crispy","chicken","fish","beef","soup","tea"
"IbIClVNJypz6OAubqhw1Fg",2,0,0,0,0,0,0,0,0,0,0,0
"3wxAeQLVKwd_x2kYRtQrxw",0,0,0,0,0,0,0,0,0,0,0,0
"OSkLfCNJOisOyF_cTFVv0w",1,0,0,0,0,1,0,1,0,0,0,0
"xgNlfRrgTOIVKaAoxVUSfg",2,0,0,0,0,2,0,3,0,0,0,0
"PErnWmoL1CWqzSZLwnMgTg",0,0,0,0,0,0,0,2,0,0,0,0
"d0VipTzCj_M6QGup4IiLTg",0,0,0,0,0,0,0,0,0,0,0,0
"-mRTYI2g570zUSBOuEMhUw",1,0,0,0,0,1,0,2,0,0,1,1
"rlRU-HE5hob1aBKk4Qm0FQ",0,0,0,0,0,0,1,1,0,1,0,0
"TPJHudTaxKgaQKuFVZJX0w",0,0,0,0,0,0,0,0,0,0,1,0
"vEiQZi1p1ydVHIblT4Qpbg",0,0,0,0,0,0,0,0,0,0,0,0
"PIjd3iqQymvltsXlg3aYwg",0,0,0,0,0,0,1,0,0,0,0,0
"0nCrkXgG4wNW9ebHLRhkGA",0,0,0,1,0,0,0,0,0,0,1,0
"IwLbatuZz0fFCx6KXHQjUQ",0,0,0,0,0,0,0,3,0,0,0,0
"OwpqOUkiKD4DryJfJytaLQ",0,0,0,0,0,0,0,0,0,0,0,0
"FxOptKog04XOJgDotvgZwA",0,0,0,0,0,0,0,0,0,2,0,0
"JquV1T9kRnEOeVLy5wUhQA",0,0,0,0,0,0,0,0,0,0,0,0
"Yjj570AusDCLRZjgJ8M9pg",0,0,0,0,0,0,0,2,0,1,0,0
"zKdPsO-pGUR2tWRHwLHKyg",0,1,0,0,0,0,0,0,0,0,0,0
"fqjShOM4Ntm5bq5QGp8EQA",0,0,0,0,0,0,0,1,0,0,0,0
"MBATAgGxMbSUwoSYBncK3A",0,0,0,0,2,0,0,3,0,0,0,0
"aZeTWD-odnUQ2oswAkJw0w",0,0,0,0,0,0,0,0,0,0,0,0
"EDrkYW7V2PN09UpAVxbW7g",0,0,0,0,0,0,0,0,0,0,0,0
"FnUIrO_sX7dbMdEL7VZCpQ",0,0,0,0,0,0,0,0,0,0,1,0
"gnbAHa_KP5fVJ3BcvDsJsg",0,0,0,0,0,0,0,0,0,0,0,0
"kuijGhk6wsuYgvqXD1RDBA",0,0,0,0,0,0,0,0,0,0,0,0
"FBLhvVWUKzzlTM3VwgdeVA",0,0,0,0,0,0,0,0,0,0,0,0
"GR_vBjXpEUqmvIurFYnuGg",0,0,0,0,0,0,0,0,0,0,0,0
"zezlMLNf_0xYPuisVTxfrg",0,0,0,0,0,0,0,0,0,0,0,0
"ALoRR7NV-HTTo6A1a6CndA",0,0,0,0,0,0,0,0,0,0,0,0
"8qBHAk7hi5gcl7u4UnzS6Q",0,0,0,1,0,0,0,0,0,0,0,0
"HXdqzYyqvgCMBLeFXeUSCA",0,0,0,0,0,0,0,0,0,0,1,0
"RAVXUTgXKxDEjK6I6Zc61Q",0,0,0,0,0,0,0,0,0,0,0,0
"8G9QSLmFex0X5F97_-LC_g",0,0,0,0,0,0,0,0,0,0,0,0
"sqLGf7AquL7Y67aaQGYECQ",0,0,0,0,0,0,0,0,0,0,0,0
"Q7TDlVtinJEi_uVTqQGXkQ",0,0,0,0,0,0,0,0,0,0,0,0
"dIZ0QzS6X9vw-RQesDiFAQ",0,0,0,0,0,0,0,0,0,0,1,0
"PexVjJvbpSfe72i4UtuzDA",0,0,0,0,1,0,0,0,0,0,0,0
"qA-RI1CLuthEpMSwbPC7pw",0,0,0,0,0,0,0,1,0,1,1,0
"XItICKStIOB4D4izy1N_ng",0,0,0,0,0,0,0,0,0,0,0,0
"rck5F5GqqG3BgDNC3OYIMg",1,1,0,0,0,0,0,1,1,0,0,0
"-0ZSXB0O29kdH5nibETsOQ",0,1,0,0,0,0,0,0,1,0,0,0
"ihDSJgVd6D6g98FvUXbnEg",0,0,0,0,0,0,0,0,0,0,0,0
"ChsfcZNvq8sr3FNDrtLdRA",0,0,0,0,0,0,0,0,0,0,0,0
"9zfU9R93U2oFecFvjEvqXw",0,0,0,0,0,0,0,0,0,0,0,0
"spfzuBNO2gvbuDJB3VyDZQ",0,0,0,0,0,0,0,1,0,0,0,0
"QQUHkCBVbwrXS0mTUxT3Kg",0,0,0,0,0,0,0,0,0,0,0,0
"6Tax0uA_8aBON6Rxb_GRpg",0,0,0,0,0,0,0,1,0,0,0,0
"e0OiYIGr9k3JM4D87xN1vw",0,0,0,0,0,0,0,0,0,0,0,0
"fyNTni1nIruvkQ4QHrnfxA",0,0,0,0,0,0,0,1,0,0,0,0
"FdrLzimmmQvOX7UEDoAicA",0,0,0,0,0,0,0,0,0,0,0,0
"pG5ITNFyAjDweO7V5bh1EA",0,0,0,0,0,0,0,0,0,0,0,0
"LY1B9RR3XpRDbI5Z5LzZHg",0,0,0,0,0,0,1,0,0,0,0,0
"cCcZPWLA-W0r_Q6nbY-MOA",2,0,0,0,2,1,0,0,0,0,0,0
"TqyWqTGFg69-qySDHG70zw",0,0,0,0,0,0,0,0,0,0,0,0
"p67LiK6I6DMc-KwL-cXHIQ",0,0,0,0,0,0,0,0,0,0,0,0
"h6Kz4dYEEwCDW5z6nXysBA",0,0,0,0,0,0,0,0,0,0,0,0
"61j_vLdjDpRHUOdPrEuL8g",0,0,0,0,0,0,0,1,0,0,1,1
"WKaj6gw98rsYyVOF32H4rA",1,0,0,0,1,1,0,1,0,1,0,0
"SiCu7oidAztbfazRggzlgQ",0,0,0,0,0,0,0,1,0,0,0,0
"Ldlc5ZnnEQUfN_xoAWIQhQ",0,0,0,0,0,0,0,0,0,0,0,0
"aQ2SwpvQw0PF9v5XsQnuqQ",0,0,0,0,0,0,0,0,0,0,0,0
"OyQdjkpgMcOOl0zyYK0r_w",0,0,0,0,0,0,0,1,0,0,0,0
"CElTfzh_Mt6Z6h0mg9Phkw",0,0,0,0,1,2,0,1,0,0,3,0
"KDfrp8gsJhHxl34buAOftg",0,0,0,0,1,0,0,0,0,0,2,0
"BAO_MpcpCiFbaqp929JkuA",0,0,0,0,0,0,0,1,0,0,0,0
"HtKX0JgU9UVqAm7gq5Bu9g",0,0,0,0,0,0,0,0,0,0,0,0
"j9m-tYDEsnlHG3c32LKYRQ",0,0,0,0,0,0,0,0,0,0,0,0
"1900htWYyMcx05NDEZEcBA",0,0,0,0,0,0,0,0,0,0,2,0
"WLZOUOE512SSOlBCp93S0Q",0,0,0,0,0,0,0,0,0,0,2,0
"l0YUfhoMaxcPAxB7Y864uA",0,0,0,0,0,0,0,0,0,0,0,0
"2BlGlOnmX0cMBf51cEQVQA",6,1,0,0,0,3,0,5,1,0,0,0
"TeGE3fleNL1ej4xMKWBEug",0,0,0,0,0,0,0,0,0,0,0,0
"VPRxQ4NVz_rDgz4NP5eCaA",0,0,0,0,1,0,0,0,0,0,0,1
"akvHIr_93HB5O05bA9fF_w",0,0,0,0,0,0,0,0,0,0,0,0
"UY4amJgGPaboNTd2xM5yAQ",0,0,0,0,0,0,0,0,0,0,0,0
"XL1aFUxNgDliZg5VZ0mCpw",0,0,0,0,0,0,0,0,0,0,1,0
"iQ_xV5BPMtRxv5ydpNHnkw",0,0,0,0,0,0,0,0,0,1,0,0
"Mr2LCfAU7I9EcB8FZdfdJQ",0,0,0,0,0,0,0,0,0,0,0,0
"jTyYV-Ul8VjM_rL3nsMtYw",0,0,0,0,0,0,0,0,0,0,0,0
"FLGejuvIJdyYGfV0_zxdmw",0,0,0,0,0,0,0,0,0,0,0,0
"pSEH9RJuD89nz2GkhzeJFw",1,0,0,0,0,0,0,0,0,0,0,0
"kxe8Psb_UH2sIYCWS1QyNA",0,0,0,0,0,0,0,0,0,0,0,0
"Vrqm9RPNfAYLNmTinn7Y5w",0,0,0,0,0,0,0,0,0,0,0,0
"mk0KTGKkvpY9NCeeLkgyyQ",0,0,0,0,0,0,0,0,0,0,0,0
"cD8_Ve3bXYmypuQs2wqIcA",0,0,0,0,0,0,0,0,0,0,0,0
"nzOtX8l5o_hURWoKzvV2Yg",0,0,0,0,0,0,0,0,0,0,0,0
"D7YxGABv8jPg8IwbDAcxJA",1,0,0,0,0,1,0,1,0,0,1,0
"bRsUwfDEViiNWO3-3B7YGQ",2,0,0,0,0,2,0,2,0,0,0,0
"JAmjuN0vBfKZv7IGjk8BEg",0,1,0,0,0,0,0,2,0,0,0,0
"hsFtNw7SgMibDq7wj2P7xQ",0,0,0,0,0,0,0,1,0,0,0,0
"z3eaXngOkfidfDKzuoMbSw",0,0,0,0,0,0,0,0,0,0,0,0
"x-ro3nQ0GbhEW7UDlqwLvQ",0,0,0,0,1,0,0,0,0,0,0,0
"s7fjbqRu2_JZa9327YSe1Q",0,0,0,0,0,0,0,0,0,0,0,0
"Kloeg9A2X8M_soy2dRKH8w",0,0,0,0,0,0,0,1,0,0,0,0
"prRStQjCmSJkcI9UBRACzQ",0,0,0,0,0,0,0,0,0,0,0,0
"VYQsvGDhmVRwVPLQSk_MAg",0,0,0,0,0,0,0,0,0,0,0,0
"57eW71cVjL8liteKXcPWlg",0,1,0,0,0,0,0,4,0,1,0,1
"ZiZFadoy0RO4_pgqHMtYQA",0,0,0,0,0,0,0,1,0,0,0,1
"uALXBjPlx07yqq282HM0ng",1,0,0,0,0,1,1,1,0,0,0,0
"OXusKqcGacaIkirHeI10sw",0,0,0,0,0,0,0,0,0,0,0,0
"4k0Encs2a0eh1Xm66jbYtg",0,0,0,0,0,0,0,0,0,0,1,0
"yaV_C-HWdN3pS90UuXFfeA",0,0,0,0,0,0,0,0,0,0,0,0
"Bfo8CYLUAB4hHXaj3qvGuA",1,0,0,0,0,0,0,1,0,0,0,0
"V7ju5-QIzYjuiqsXo53DNg",0,0,0,0,0,0,0,1,0,0,0,0
"JwptoyhooLY-I6ryE6nEFQ",2,0,0,0,0,1,0,2,0,1,1,0
"aVdpOqWOH5CdxwvqyxHHxQ",0,0,0,0,0,0,0,0,0,0,0,0
"FDxgUNAizyx_oOCl5zRVZQ",0,1,0,0,0,0,0,0,0,0,0,1
"aU1WwUZ9CW3vxeFg9_JjfQ",0,0,0,0,0,0,0,0,0,0,0,0
"w-GOvipPIc5S70W6ztmT-g",0,0,0,0,0,0,0,0,0,0,0,0
"IqikmBSNgWwYt_7v6ouH5A",0,0,0,0,0,0,0,0,0,0,0,0
"p2l6BLgJozjtzsRRu8U8sg",0,0,0,0,0,0,0,0,0,0,1,0
"-97oHoGoM8ui1ktosWwSTA",0,0,0,0,0,0,0,3,0,0,1,0
"pWT5qOcNfCj4DikSxaSxpg",0,3,0,1,0,0,0,0,2,0,0,0
"re59JoCxiQBKSjONU_vHIA",0,0,0,0,0,0,0,0,0,0,0,0
"rB4NSFNOyM_yl2UppRH6Og",0,0,0,0,0,0,0,1,0,0,0,1
"rZK5zErU-E2L7-H0tUKajQ",0,0,0,0,0,0,0,0,0,0,0,0
"juDU9tC4s60YPKoszB61LA",0,0,0,0,0,1,0,0,0,1,0,0
"vFYtCoWuDISOzCfcwZzPpA",0,1,0,0,0,0,0,0,0,0,0,0
"_xEpwSMjq47XyzKOFTodxw",0,2,0,0,0,0,0,0,1,0,0,0
"w9kNp4RHaRyXHq03AYqT0Q",0,1,0,0,0,0,0,0,1,0,0,0
"TOxp8ZFAZ-O3nGShZx9PPg",0,0,0,1,0,0,0,0,0,0,2,0
"acAjrlwn-xOAZRpdiXDm9A",0,1,0,0,0,0,0,0,1,1,1,0
"8xx3k-EP-TeAs2LPmaSZTQ",1,0,0,0,0,2,0,0,0,0,0,0
"9Ke3n8tJ2QmnAedAZAQYTA",0,0,0,0,0,0,0,0,0,0,0,0
"i3ikMxl2bxlcN3g09ucY7Q",0,0,0,0,0,0,0,0,0,0,0,0
"BYDj838aNCsnbxNIVBX3Ag",0,0,0,0,0,0,0,0,0,1,0,0
"3Flb-f_p8XSYTh3GX19EGQ",0,0,0,0,0,0,0,0,0,0,0,0
"wmLoafQREwfA58AJRKSaug",0,0,0,0,0,0,0,0,0,0,0,0
"pwYsAeSaxGEQUN97JEPRrA",0,0,0,0,0,0,0,0,0,0,0,0
"1oiK1_OVW4-6klqdJRX_6A",0,0,0,0,0,0,0,0,0,0,3,0
"sVULHIQlDLcDSXjvWPZ8CA",0,0,0,0,0,0,0,1,0,0,0,0
"OdtyFRG_24AEDzgAzS_h8g",0,0,0,0,0,0,0,0,0,0,1,0
"wJAJRrVgrKs6E-c5zBL66w",0,0,0,0,0,0,0,0,0,0,0,0
"j6Y5BW3r5-RxPPA66n3wlw",0,0,0,0,0,0,0,0,0,0,0,0
"3qrlKiGdQ2S1DvNyb2XMGQ",0,0,0,0,0,0,0,0,0,0,0,0
"ye5fHdzSdmWNwE1C8iDf1g",0,0,0,0,0,0,0,0,0,0,0,0
"IN2T18Zo7awA1xHCAjeDtg",0,0,0,0,0,0,0,1,0,0,0,0
"Q0mvslxMSfNVyYuMCT78WA",0,0,0,0,0,0,0,1,0,0,0,0
"exyHRzykS9_K1tBq-0Nyfw",0,0,0,0,1,0,0,0,0,0,0,0
"rxJvHEk62Cty_abkh1vUmQ",0,0,0,0,0,0,0,0,0,0,0,0
"oAZzrvf8PfvKdT4h7K7k-w",1,0,0,0,1,1,0,3,0,0,0,0
"LPsgzg3oCjqORf_5qWJVsw",0,0,0,0,0,0,0,0,0,0,0,0
"4MPYiKw_cugVaKW8z61cfA",0,0,0,0,0,0,0,0,0,1,0,0
"CSR9LOQZdsYKyBUCzxhoOg",0,0,0,0,0,0,0,0,0,0,0,0
"3-RPP33_ujfnZO4o7x6d-g",1,0,0,0,0,0,0,1,0,0,0,0
"f7XQYb4jvog_qcZW6HAfdg",0,0,0,0,0,0,0,1,0,0,1,0
"2EPEROjregm1Wr9jrcfIqA",0,0,0,0,0,0,0,0,0,0,0,0
"laaqm0WKJkuCxa6df4MqFA",0,0,0,0,0,0,0,0,0,0,0,0
"_SwsrvOc5pjS5rFypiWctg",0,0,0,0,0,0,0,0,0,0,0,1
"ssA9j1dU43dfpiUrrtIang",0,1,0,0,0,0,0,0,0,0,0,0
"I0fovJMjqRFfCOXwAhAoBg",0,0,0,0,0,0,0,0,0,0,0,0
"e57djIpoRTA7VAk_2M59tA",0,0,0,0,0,0,0,2,0,0,0,0
"ZZBLjTU8OrKFi5u03CmnBQ",0,0,0,0,0,0,0,0,0,0,0,0
"rX72lCRJGtSw2RbkIqDgCw",0,0,0,0,0,1,0,0,0,0,2,0
"eK4bbsNMI5Jf836i3kUnCg",1,0,0,1,0,0,0,0,0,2,1,0
"hEoywbcmjX4qeu0lxHta0Q",0,0,0,0,0,0,0,0,0,0,0,0
"O1Q5-hKyuJ4cCYuq0w6FJA",0,0,0,0,0,0,0,0,0,0,0,0
"7q1hAGCtb6d1U0FoXSU6MQ",0,0,0,0,0,0,0,0,0,0,1,0
"D8f9VLBr6cD2chcmajkYCg",0,0,0,0,0,0,0,0,0,0,0,0
"Gx5RkWw830o3Y39IAw418g",0,0,0,0,0,0,0,0,0,0,0,0
"OFuvZ2wgjJtIzOdYNUjFXA",0,1,0,0,0,0,0,1,0,1,2,0
"n-HpjGvg_ie-Vl1G60-4uQ",0,1,0,0,0,0,0,0,0,0,0,1
"C8KMuI298IT-wQSwQfY0xA",0,0,0,0,0,0,0,0,0,0,0,0
"MDMGcDPHQxB0UOW4UC_eyQ",0,0,0,0,1,0,0,0,0,0,2,0
"dxAnHJpWwjHGQNYAaFSegQ",0,1,0,0,0,0,0,0,0,0,0,0
"NFVc6Wr22OOsD2b5_c5sFw",0,1,0,0,0,0,0,0,0,0,0,0
"8_wBAYEbLl_xf81APF54MA",0,2,0,0,0,0,0,0,1,0,0,0
"sWjV-lTgwlXXJaZVgE2XcQ",0,0,0,0,1,0,0,0,0,0,1,0
"fbymB_ao496U8Soc9JDAog",0,0,0,0,0,0,0,2,0,0,0,0
"l2QyYUy6DPiB1krGd5bm_w",0,0,0,0,0,0,0,2,0,0,0,0
"YcJcVRYdciTozeWRhKmnuQ",0,0,0,0,0,0,0,0,0,1,0,0
"EDcjcIeWxdp0P2orcvIzkA",0,2,0,0,0,0,0,2,0,0,0,0
"pTWbs2XPn3X8i-WXJo6ixA",0,0,0,0,0,0,0,0,0,0,1,0
"szo-28PGL6LljYiaP6OLxg",0,0,0,0,0,0,0,0,0,1,0,0
"Ee_wA9eR8_RGoAszWZkrGA",0,0,0,0,0,0,0,0,0,0,1,0
"MXLGU6sXzTZFi0A3MYZsKg",0,0,0,0,0,0,0,4,0,0,0,0
"5-OrrSOwqnD3gwsuUdoTOw",0,1,0,0,0,0,0,0,1,1,0,0
"mWipkaiIkCYJIYmLI36Jwg",1,0,0,0,0,1,0,1,0,0,0,0
"DgUxWfE9a_BUBaFyifUMiQ",0,0,0,0,0,0,0,0,0,0,0,0
"KO06d0URiI5QkxEfRY9sLw",0,0,0,0,0,0,0,1,0,0,0,0
"XMzTOh_vntuEO8-oufr_sg",0,0,0,0,0,0,0,0,0,0,0,0
"P0CAvwBfnE6cqVMO-lAi0w",0,0,0,0,0,0,0,0,0,0,0,0
"HI9ElurrXWrPCy19IRbwWA",0,0,0,0,0,0,0,0,0,0,0,0
"8ea8avh2uUKzZQT7fQjXjg",0,0,0,0,0,0,0,0,0,2,0,0
"dKpz0_F37JuJQk6p5AkyPQ",0,0,0,0,0,0,0,1,0,0,0,0
"dwMOkgZDLMlWvuIISboflA",0,0,0,0,0,0,0,0,0,0,3,0
"fY3tyAQDIQKgnx2t9wakvg",0,0,0,0,0,0,0,0,0,0,0,0
"cO3LyYrenPIB4kt0ZE6iwg",0,0,0,0,0,0,0,0,0,1,1,0
"37Ovlz5zdZ37Ux3M619Jyw",0,0,0,0,0,0,0,0,0,0,0,0
"wYayrxY1zW91_R3nU1vOEg",0,0,0,0,0,0,0,0,0,0,0,0
"-ZwlGAIZdOdstkE49gVcMA",1,0,0,0,0,0,0,0,0,0,0,0
"9jHshUsdO0i9pk-Ui77Ihg",0,0,0,0,0,1,0,1,0,0,0,0
"ayCeAtK1S8uHFUGtabyGlw",0,0,0,0,1,0,0,1,0,0,1,0
"-5qHrFwgivOx3j24GFvg5Q",0,0,0,0,0,0,0,0,0,1,0,0
"qKu7AQWNWCASoww3U2tDRw",0,0,0,0,0,0,0,0,0,0,0,0
"1wbCp9pGZCUKKUf1kLnxuA",0,0,0,0,0,0,0,1,0,0,0,0
"O6shwujRAF9HYWrdhRqqhQ",0,0,0,0,0,0,0,0,0,1,0,0
"p1lzB6cXwdUo950N6SgnMg",0,0,0,0,0,0,0,0,0,1,0,0
"ZpmX-_nfOU8Nx0Mw9uLLaA",1,0,0,0,0,1,0,3,0,0,0,0
"FWlLTAfiUY1JUOE7VH89iA",0,0,0,0,0,0,0,0,0,0,0,0
"2prju6gElK6YVIc0IATiTg",0,1,0,0,0,0,0,2,0,0,0,0
"7-uwBHm-Ar4eq_uwp6Fkvg",0,0,0,0,1,0,0,0,0,0,0,0
"P5o7DMxQdjV86SPUBqr2Cw",0,0,0,0,0,0,0,0,0,0,0,0
"RcqBNeVDP_Vk4pdAArakfw",0,0,0,0,0,0,0,0,0,0,0,0
"a00QZiX8f3ZyxmWKqsB6jA",0,2,0,0,0,0,0,0,2,0,0,0
"dM21JOkWW2Qs6fhNFVedrQ",0,0,0,0,0,0,0,1,0,0,0,0
"RDYGRB_7yZ9fxpaIlCKqpg",0,2,0,0,0,0,0,0,0,1,1,0
"BJYu2_7cAmzpbQj2bKGq3Q",0,0,0,0,1,0,0,0,0,0,0,0
"biu_5eiN31TqOy8iT6ZCJg",0,0,0,0,0,0,0,0,0,0,0,0
"1Kh2feU5vU01n7KGFJh79g",1,1,0,0,0,1,0,0,1,0,0,0
"AoElvjIlOla-Iw9f_G-CGg",0,0,0,0,0,0,0,0,0,0,0,0
"qVNGN8gpcFzzHxc2b6aOuw",0,0,0,0,0,0,0,2,0,0,0,0
"TEHvYrURlau7-wTwELYZ_Q",0,0,0,0,0,0,0,0,0,0,0,0
"MjdmmF9Xmjzr-9aQCAdJ6A",0,0,0,0,0,0,0,0,0,0,0,0
"Tf7CkjQTTkIcAmHaeD8JaA",0,0,0,0,0,0,0,1,0,0,0,0
"00TYG6ZL6bSf7L37RVapvQ",0,0,0,0,0,0,0,0,0,0,0,0
"t9LmnAasuVFJPQ-kXnCc6g",0,0,0,0,0,0,0,0,0,0,0,0
"hfYu6fNBhC67dvFqjvfa9g",0,0,0,0,0,0,0,0,0,0,0,0
"VcHuRi9rhjKI4cfbeRxRVA",0,0,0,0,0,0,0,1,0,0,1,0
"-WNxEclKWMKwSMIcCiRoUQ",0,0,0,0,0,0,0,1,0,0,0,0
"5GuaFIznmqtaH3erMbxR3g",0,0,0,0,0,0,1,0,1,0,0,0
"zzktqq3-2CtjpG8JBfJbkA",0,0,0,0,0,0,0,0,0,0,0,0
"ct7JJD2R25jyJ2MXlKbToQ",0,0,0,0,0,0,0,0,0,0,0,0
"RhZJX48_3lRXICVncF8A-Q",0,0,0,0,0,0,0,1,0,0,0,0
"ULO1hM7AdlTxLxXkjH38gA",0,0,0,0,0,0,0,0,0,0,0,0
"GSyUtKVChc2NVA0Eo88VVQ",0,0,0,0,0,0,0,0,0,0,0,2
"65xnWGiBpV0aosgilJwT0w",0,0,0,0,0,0,0,0,0,0,0,0
"voBtzxbObYYtR4O9JdbN5w",0,0,0,0,0,0,0,0,0,0,2,0
"yUnC0q-bmdgwz5Ly50NWiw",0,0,0,0,0,0,0,0,0,0,0,0
"ph1d-EP0pD0eSELqGxu_3Q",0,0,0,0,0,0,0,0,0,0,0,0
"RDAqzIM4MrOLsN51mhN7fg",0,1,0,0,0,0,0,0,0,0,0,0
"O5xQPigRFMgm6qmUG11SsA",0,0,0,0,0,0,0,0,0,0,0,0
"WEVwswO0tsUMinhbjaJENQ",0,0,0,0,0,0,0,1,0,0,0,0
"va_hDji1hDGucm6_VAlOwQ",0,0,0,0,0,0,0,0,0,0,0,1
"JNERco9vpJNDCKJBbIgSwQ",0,0,0,0,0,0,0,0,0,0,0,0
"HYUC98xUcWBrKYBd6UyAbQ",0,2,0,0,0,1,0,1,0,0,3,0
"dWoDvSuvOdd1sq4XeCfMuw",0,0,0,0,0,0,0,0,0,0,0,0
"u9PEH5e01n2mowfun_XL0A",0,0,0,0,0,0,0,0,0,0,0,0
"dyfl-aYA-Vz6RljpqeOUAQ",0,0,0,0,0,0,0,0,0,0,0,0
"njsaWy_Mj4sasAAGZ6HNfQ",0,0,0,0,0,0,0,0,0,0,0,0
"2gwlv9qi0h9vjB2zTCav0Q",0,0,0,0,0,0,0,0,0,0,0,0
"lw3G6rFS93OnOhAPh3iArg",0,0,0,0,0,0,0,1,0,0,0,0
"DguzGXiMJKJ4CwBvLnabOw",0,1,0,0,0,1,0,3,0,0,1,0
"hlE42luEnIjdxqFE2PR3JA",0,0,0,0,0,0,0,0,0,0,0,0
"G3KePz4yL1ve1sKIKS61HQ",0,1,0,0,0,0,0,1,0,0,0,0
"Jlce8q8qKwmchFnZtvw0pw",0,0,0,0,0,0,3,1,0,0,0,0
"bm5O_nBe7cuTIFd2NnBSNA",0,0,0,0,1,0,0,3,0,0,0,0
"F47QO-CmSeUbrrn8yU5QKQ",1,0,0,0,0,1,0,1,0,0,0,0
"6FFKlo93XYqpvjC7RXgDTw",0,0,0,0,0,0,0,2,0,1,1,0
"0JGtA8vIUFxPfWobrN1rjw",0,0,0,0,0,0,0,0,0,0,0,0
"8FdGl4hHXAt0k7Z5WOHXEQ",0,0,0,0,0,0,0,1,0,0,1,0
"Mm14IWckDasZwTn52v9MMw",0,1,0,0,0,0,0,0,0,0,0,0
"DhrQhvB2-MelkucMis9lTA",0,0,0,0,1,0,0,0,0,0,0,0
"v7Ru8jiJeJ9KxY-1mpNxMQ",0,1,0,0,1,0,0,0,2,1,0,0
"r2gFi1-LvCRT9Q_QP8UwIw",0,0,0,0,0,0,0,0,2,0,0,0
"GIW9O0c2pn-MOMqcOlH9sw",0,1,0,0,0,0,0,1,0,0,0,0
"Lb5VFC2UalYx3ZxPOVsOgQ",0,0,0,0,0,0,0,0,0,0,0,0
"2mY8CWzWcor1WDHHen0H5g",0,0,0,0,0,0,0,1,0,0,0,0
"k8MH3BdGml0ipv9q_vz9AQ",0,0,0,0,1,0,0,0,0,0,0,0
"523Le2PIwTiAbKlf7zVM9w",0,0,0,0,0,0,0,1,0,0,0,0
"N54SAyPTVh7wjQ4OTGa2Tw",0,0,0,0,1,0,0,0,0,0,0,0
"Iu-tXmmYZ0QwoT0qVUWrFw",0,1,0,0,1,0,0,1,0,0,0,0
"pN-NGyWv9aAMiVTr1UP2vg",0,0,0,0,0,0,0,0,0,0,0,0
"nth9VdvlG2h6UsrfRZNsJw",0,0,0,0,0,0,0,0,0,0,0,0
"j0VA3d6MtwLk6SRpp1jDtw",0,0,0,0,0,0,0,0,0,0,0,0
"3gUOT9t3Y2X-bYPJheKePg",0,0,0,1,0,0,0,0,0,2,0,0
"tvuT0gtkh4PQ0tbCspOJ1g",0,0,0,0,0,0,0,0,0,0,1,0
"q2BQmzLk-u9rQJV07L0zww",0,0,0,0,0,0,0,0,0,0,1,0
"ZLKrmnan2jztDGLyLi2Wgw",0,0,0,0,0,0,0,0,0,0,0,1
"tpWXoKFcX7PuQfiYOTd9-g",0,0,0,0,0,0,0,0,0,0,0,0
"bT02waQg__nR0Y3q_AsIow",0,0,0,0,0,0,0,0,0,0,0,0
"6F7AzCjayAZvWpEx3sOloA",0,0,0,0,0,0,0,0,0,0,0,0
"cLyJwa3Icdzr2sFcqiPiXg",0,0,0,0,0,0,0,2,0,0,0,0
"pojA_3RJ0FEbKsS4qnP9Vg",0,0,0,0,0,0,0,0,0,0,0,0
"h9MkUzep5wLVU1PGddt0Sw",0,0,0,0,0,0,0,0,0,0,0,0
"sbMmL1whlx6JdMfSyhiJ7Q",0,1,0,0,0,0,0,0,0,0,0,0
"eiDKTaNcl70v_FAdv-FS1A",1,1,0,0,0,1,0,2,0,0,0,0
"z2Bw4vwUo2_EtQY-da3gLw",0,0,0,1,0,0,0,0,0,0,0,0
"gVF-dhmPIaRs3YmKAgp3Zw",0,0,0,0,0,0,0,0,0,0,0,0
"pJx45ZKiVxHAfIe_GqyYMw",0,0,0,0,0,0,0,0,0,0,0,0
"cEcYlVjrG_teM6RltW-Mww",0,0,0,0,0,0,0,0,0,0,0,0
"uA3Q-kC90W6d4LNvk_FCOA",0,0,0,0,0,0,0,0,0,0,0,0
"RKuFh20uaWOXbbSjnh1B6w",0,1,0,0,1,0,0,0,0,0,0,0
"CqZC1URA67NXDe5jOxANQQ",0,0,0,0,0,0,0,0,0,0,0,0
"2y-vd8vV3Nos3Tp7OZIrTQ",0,0,0,0,0,0,0,0,0,0,0,0
"S_WerOy8do8kRIpNCd3tyQ",0,0,0,0,0,0,0,0,0,0,0,0
"eUsBjScdG4pv6Gn9xT818Q",0,0,0,0,0,0,0,0,0,0,0,0
"d9Z-uIbzwFbyMgrsllXmlg",0,0,0,0,0,0,0,0,0,0,0,0
"nCnMRnGe-uatLOA4JhMW7w",0,0,0,0,0,0,0,0,0,0,0,0
"Cz_Yrf-xCP5vJfkI2BYuLQ",0,0,0,0,0,0,0,0,0,0,0,0
"QKrJwrTuyhjb6MIQGpl7sA",0,0,0,0,0,0,0,1,0,1,0,0
"RSG2hqngNxrT27xXP8D0Lg",0,0,0,0,0,0,0,0,0,0,0,0
"3PDJPl-JOlDYm7FNqi1CRA",0,0,0,0,0,0,0,0,0,0,0,0
"5qp4yzzIuSoE2fatuEogdg",0,0,0,0,1,0,0,2,0,2,0,0
